gs_name,gene_symbol
Plasmacytoid dendritic cells.Immune system,Itm2c
Plasmacytoid dendritic cells.Immune system,Tcf4
Plasmacytoid dendritic cells.Immune system,Bcl11a
Plasmacytoid dendritic cells.Immune system,Mzb1
Plasmacytoid dendritic cells.Immune system,Derl3
Plasmacytoid dendritic cells.Immune system,Zfat
Plasmacytoid dendritic cells.Immune system,Nrp1
Plasmacytoid dendritic cells.Immune system,Slc15a4
Plasmacytoid dendritic cells.Immune system,Ccr9
Plasmacytoid dendritic cells.Immune system,Irf5
Plasmacytoid dendritic cells.Immune system,Bst2
Platelets.Blood,Ccl5
Platelets.Blood,Vegfa
Platelets.Blood,Pecam1
Platelets.Blood,Cd36
Platelets.Blood,Itga2b
Platelets.Blood,Gp1ba
Platelets.Blood,Spn
Platelets.Blood,Cd46
Platelets.Blood,Itga2
Platelets.Blood,Itgb3
Platelets.Blood,Selp
Platelets.Blood,Cd69
Platelets.Blood,Cd84
Platelets.Blood,Cd109
Platelets.Blood,Ccr3
Platelets.Blood,Cd226
Platelets.Blood,Tnfsf14
Platelets.Blood,Lrrc32
Platelets.Blood,Ltbr
Platelets.Blood,Pf4
Platelets.Blood,Gp5
Platelets.Blood,F13a1
Platelets.Blood,Thbs1
Platelets.Blood,Abcc4
Platelets.Blood,Bin2
Platelets.Blood,Fermt3
Platelets.Blood,Ptcra
Platelets.Blood,Tubb1
Platelets.Blood,Gp9
Platelets.Blood,Ncoa4
Platelets.Blood,Rgs18
Platelets.Blood,Ppbp
Platelets.Blood,Dab2
Platelets.Blood,Hfe
Platelets.Blood,Cxcr4
Platelets.Blood,Clec1b
Platelets.Blood,Mpl
Platelets.Blood,F5
Platelets.Blood,Treml1
Platelets.Blood,P2ry12
Platelets.Blood,Prkar2b
Platelets.Blood,Stx11
Platelets.Blood,Mfsd2b
Platelets.Blood,Alox12
Platelets.Blood,Plek
Platelets.Blood,Selplg
Platelets.Blood,Adgre5
Platelets.Blood,Cd40
Platelets.Blood,Cd9
Platelets.Blood,F11r
Platelets.Blood,Tlr4
Platelets.Blood,Crlf2
Platelets.Blood,Il1a
Platelets.Blood,Scarb1
Platelets.Blood,Adam10
Platelets.Blood,Ccr1
Platelets.Blood,Ccr4
Platelets.Blood,F2r
Platelets.Blood,Nrgn
Platelets.Blood,Ost4
Platelets.Blood,Sparc
Platelets.Blood,Gp1bb
Platelets.Blood,Gpx1
Platelets.Blood,Ppdpf
Platelets.Blood,Myl9
Platelets.Blood,Map3k7cl
Platelets.Blood,Ptgs1
Platelets.Blood,Gng11
Platelets.Blood,Grap2
Platelets.Blood,Ctsa
Platelets.Blood,Hist1h3h
Platelets.Blood,Wipf1
Platelets.Blood,Arhgdib
Platelets.Blood,Cdkn2d
Platelets.Blood,Pdlim1
Platelets.Blood,Pdzk1ip1
Platelets.Blood,Agpat1
Platelets.Blood,Smox
Platelets.Blood,Srgn
Platelets.Blood,Hist1h2bk
Platelets.Blood,Sh3bgrl2
Platelets.Blood,Atp2a3
Platelets.Blood,Aldh2
Platelets.Blood,Lyz2
Platelets.Blood,Alox5ap
Platelets.Blood,Rap1b
Platelets.Blood,Fhl1
Platelets.Blood,Vwf
Platelets.Blood,Laptm5
Platelets.Blood,Rasgrp2
Platelets.Blood,Hist1h2bc
Platelets.Blood,Slc2a3
Platelets.Blood,Arhgap10
Platelets.Blood,Treml2
Platelets.Blood,Mmrn1
Platelets.Blood,Ilk
Platelets.Blood,Nod2
Platelets.Blood,Serpine1
Platelets.Blood,Mapk14
Platelets.Blood,Abca3
Platelets.Blood,Cxcl14
Platelets.Blood,Esam
Platelets.Blood,Prex1
Platelets.Blood,S100a9
Platelets.Blood,Atp8a1
Platelets.Blood,Prkcd
Platelets.Blood,Ptgs2
Platelets.Blood,F7
Platelets.Blood,Slc26a4
Platelets.Blood,Palld
Platelets.Blood,Slc17a9
Platelets.Blood,Il33
Platelets.Blood,Sirt3
Platelets.Blood,Cyp2u1
Platelets.Blood,Tlr1
Platelets.Blood,Tlr6
Platelets.Blood,Bglap
Platelets.Blood,Lgals8
Platelets.Blood,Itgb2
Platelets.Blood,Cd40lg
Platelets.Blood,Angpt1
Platelets.Blood,Ackr3
Pluripotent stem cells.Unspecified,Prmt8
Pluripotent stem cells.Unspecified,Ncoa5
Pluripotent stem cells.Unspecified,Trim32
Pluripotent stem cells.Unspecified,Prdm14
Pluripotent stem cells.Unspecified,Fgf4
Pluripotent stem cells.Unspecified,Nanog
Pluripotent stem cells.Unspecified,Pou5f1
Pluripotent stem cells.Unspecified,Msh2
Pluripotent stem cells.Unspecified,Zfp819
Pluripotent stem cells.Unspecified,Gata2
Pluripotent stem cells.Unspecified,Zfx
Pluripotent stem cells.Unspecified,Terf1
Pluripotent stem cells.Unspecified,Tert
Pluripotent stem cells.Unspecified,Nap1l1
Pluripotent stem cells.Unspecified,Sox2
Pluripotent stem cells.Unspecified,Alpl
Pluripotent stem cells.Unspecified,Hk2
Pluripotent stem cells.Unspecified,Spn
Pluripotent stem cells.Unspecified,Esrp1
Podocytes.Kidney,Podxl
Podocytes.Kidney,Adamts13
Podocytes.Kidney,Lcn2
Podocytes.Kidney,Vegfa
Podocytes.Kidney,Slc2a4
Podocytes.Kidney,Nlrp3
Podocytes.Kidney,Synpo
Podocytes.Kidney,Nphs1
Podocytes.Kidney,Nphs2
Podocytes.Kidney,Lama3
Podocytes.Kidney,Foxc2
Podocytes.Kidney,Wt1
Podocytes.Kidney,Cd80
Podocytes.Kidney,Des
Podocytes.Kidney,Ptpro
Podocytes.Kidney,Lmx1b
Podocytes.Kidney,Myoc
Podocytes.Kidney,Cdh13
Podocytes.Kidney,Sema3g
Podocytes.Kidney,Thsd7a
Podocytes.Kidney,Mafb
Podocytes.Kidney,Enpep
Podocytes.Kidney,Clic5
Podocytes.Kidney,Rab3b
Podocytes.Kidney,Dpp4
Podocytes.Kidney,Angptl2
Podocytes.Kidney,Itgb5
Podocytes.Kidney,Rhpn1
Podocytes.Kidney,Bcam
Podocytes.Kidney,Magi2
Podocytes.Kidney,Col4a3
Podocytes.Kidney,Efnb1
Podocytes.Kidney,Npr1
Podocytes.Kidney,Plod2
Podocytes.Kidney,Srgap1
Podocytes.Kidney,Lamb2
Podocytes.Kidney,Npr3
Podocytes.Kidney,Itga3
Podocytes.Kidney,Plce1
Podocytes.Kidney,Pros1
Podocytes.Kidney,Mertk
Podocytes.Kidney,Myo1d
Podocytes.Kidney,Tcf21
Podocytes.Kidney,Tns2
Podocytes.Kidney,Adm
Podocytes.Kidney,Optn
Podocytes.Kidney,Pard3b
Podocytes.Kidney,Sema3e
Podocytes.Kidney,Myo1e
Podocytes.Kidney,Nebl
Podocytes.Kidney,Sh2d4a
Podocytes.Kidney,Tdrd5
Podocytes.Kidney,Pth1r
Podocytes.Kidney,Iqgap2
Podocytes.Kidney,Ctgf
Podocytes.Kidney,Fat1
Podocytes.Kidney,Ildr2
Podocytes.Kidney,Foxd1
Podocytes.Kidney,Trib2
Podocytes.Kidney,Loxl2
Podocytes.Kidney,Col4a5
Podocytes.Kidney,Foxc1
Podocytes.Kidney,Plekhh2
Podocytes.Kidney,Ctnnal1
Podocytes.Kidney,Dach1
Podocytes.Kidney,Sulf1
Podocytes.Kidney,Hspb8
Podocytes.Kidney,Kank1
Podocytes.Kidney,Adcy1
Podocytes.Kidney,Dock5
Podocytes.Kidney,Crb2
Podocytes.Kidney,Lrrc49
Podocytes.Kidney,Coro2b
Podocytes.Kidney,Arhgap24
Podocytes.Kidney,Gprc5a
Podocytes.Kidney,Col4a4
Podocytes.Kidney,Aif1l
Podocytes.Kidney,Met
Podocytes.Kidney,Epb41l5
Podocytes.Kidney,Dock1
Podocytes.Kidney,Ajuba
Podocytes.Kidney,Cd2ap
Podocytes.Kidney,Golim4
Podocytes.Kidney,Zbtb8a
Podocytes.Kidney,Qk
Podocytes.Kidney,Tob1
Podocytes.Kidney,Wsb2
Podocytes.Kidney,Emc2
Podocytes.Kidney,Ehd4
Podocytes.Kidney,Zfp91
Podocytes.Kidney,Etf1
Podocytes.Kidney,Emc7
Podocytes.Kidney,Luc7l2
Podocytes.Kidney,Mapt
Podocytes.Kidney,Cdkn1c
Principal cells.Kidney,Aqp2
Principal cells.Kidney,Scnn1a
Principal cells.Kidney,Aqp3
Principal cells.Kidney,Kcnj1
Principal cells.Kidney,Avpr2
Principal cells.Kidney,Scnn1g
Principal cells.Kidney,Hsd11b2
Principal cells.Kidney,Fxyd4
Principal cells.Kidney,Apela
Principal cells.Kidney,Npnt
Principal cells.Kidney,Scnn1b
Principal cells.Kidney,Kcne1
Principal cells.Kidney,Cdh16
Principal cells.Kidney,Adgrg1
Principal cells.Kidney,Tspan8
Principal cells.Kidney,Cdo1
Principal cells.Kidney,Tmem45b
Principal cells.Kidney,Tacstd2
Principal cells.Kidney,Pdzk1ip1
Principal cells.Kidney,L1cam
Principal cells.Kidney,Cldn4
Principal cells.Kidney,Tbck
Principal cells.Kidney,Tmem229a
Principal cells.Kidney,Gstt1
Principal cells.Kidney,Gprc5b
Principal cells.Kidney,Tmem178
Principal cells.Kidney,Phactr1
Principal cells.Kidney,Celsr2
Principal cells.Kidney,Fzd7
Principal cells.Kidney,Slc2a9
Principal cells.Kidney,Rnf186
Principal cells.Kidney,Trpv5
Principal cells.Kidney,Stc1
Principal cells.Kidney,Peli2
Principal cells.Kidney,Klk1
Principal cells.Kidney,Acer2
Principal cells.Kidney,Aqp4
Principal cells.Kidney,Fzd1
Principal cells.Kidney,Gata3
Principal cells.Kidney,Lgals3
Principal cells.Kidney,Ptges
Principal cells.Kidney,Tspan1
Principal cells.Kidney,Nr3c2
Principal cells.Kidney,Hes1
Proximal tubule cells.Kidney,Aqp1
Proximal tubule cells.Kidney,Cldn2
Proximal tubule cells.Kidney,Dpp4
Proximal tubule cells.Kidney,Enpep
Proximal tubule cells.Kidney,Slc36a2
Proximal tubule cells.Kidney,Slc5a1
Proximal tubule cells.Kidney,Slc6a18
Proximal tubule cells.Kidney,Slc6a19
Proximal tubule cells.Kidney,Slc6a20b
Proximal tubule cells.Kidney,Slc5a2
Proximal tubule cells.Kidney,Lrp2
Proximal tubule cells.Kidney,Pdzk1
Proximal tubule cells.Kidney,Miox
Proximal tubule cells.Kidney,Slc34a1
Proximal tubule cells.Kidney,Ttc36
Proximal tubule cells.Kidney,Ass1
Proximal tubule cells.Kidney,Pck1
Proximal tubule cells.Kidney,Fut9
Proximal tubule cells.Kidney,Khk
Proximal tubule cells.Kidney,Slc4a4
Proximal tubule cells.Kidney,Glyat
Proximal tubule cells.Kidney,Fbp1
Proximal tubule cells.Kidney,Slc22a6
Proximal tubule cells.Kidney,Slc22a12
Proximal tubule cells.Kidney,Slc47a1
Proximal tubule cells.Kidney,Nox4
Proximal tubule cells.Kidney,Slc17a1
Proximal tubule cells.Kidney,Slc13a3
Proximal tubule cells.Kidney,Cyp2e1
Proximal tubule cells.Kidney,Slc22a8
Proximal tubule cells.Kidney,Folr1
Proximal tubule cells.Kidney,Slc7a13
Proximal tubule cells.Kidney,Ak4
Proximal tubule cells.Kidney,Slc5a8
Proximal tubule cells.Kidney,Slc22a1
Proximal tubule cells.Kidney,Ghr
Proximal tubule cells.Kidney,Upb1
Proximal tubule cells.Kidney,Slc17a3
Proximal tubule cells.Kidney,Gcdh
Proximal tubule cells.Kidney,Gstz1
Proximal tubule cells.Kidney,Asl
Proximal tubule cells.Kidney,Fah
Proximal tubule cells.Kidney,Slco1a6
Proximal tubule cells.Kidney,Eci3
Proximal tubule cells.Kidney,Tmem106a
Proximal tubule cells.Kidney,Gsta2
Proximal tubule cells.Kidney,Cryl1
Proximal tubule cells.Kidney,Slc5a12
Proximal tubule cells.Kidney,Kap
Proximal tubule cells.Kidney,Aoah
Proximal tubule cells.Kidney,Slc13a1
Proximal tubule cells.Kidney,Abcc2
Proximal tubule cells.Kidney,Pkhd1
Proximal tubule cells.Kidney,Slc9a8
Proximal tubule cells.Kidney,Slc22a19
Proximal tubule cells.Kidney,Scin
Proximal tubule cells.Kidney,Alpl
Proximal tubule cells.Kidney,G6pc
Proximal tubule cells.Kidney,Keg1
Proximal tubule cells.Kidney,Slc22a13
Proximal tubule cells.Kidney,Slc22a7
Proximal tubule cells.Kidney,Slc16a9
Proximal tubule cells.Kidney,Agxt2
Proximal tubule cells.Kidney,Sord
Proximal tubule cells.Kidney,Sod3
Proximal tubule cells.Kidney,Hnf4a
Proximal tubule cells.Kidney,Nme4
Proximal tubule cells.Kidney,Apoe
Proximal tubule cells.Kidney,Hgd
Proximal tubule cells.Kidney,Osgin1
Proximal tubule cells.Kidney,Hsd11b1
Proximal tubule cells.Kidney,Serpinf2
Proximal tubule cells.Kidney,Haao
Proximal tubule cells.Kidney,Ppic
Proximal tubule cells.Kidney,Tff3
Proximal tubule cells.Kidney,Gng13
Proximal tubule cells.Kidney,Slc23a3
Proximal tubule cells.Kidney,Gc
Proximal tubule cells.Kidney,Cacng5
Proximal tubule cells.Kidney,Tgfbi
Proximal tubule cells.Kidney,Rbp4
Proximal tubule cells.Kidney,Napsa
Pulmonary alveolar type I cells.Lungs,Mmp11
Pulmonary alveolar type I cells.Lungs,Icam1
Pulmonary alveolar type I cells.Lungs,Ctgf
Pulmonary alveolar type I cells.Lungs,Sema3b
Pulmonary alveolar type I cells.Lungs,Gramd2
Pulmonary alveolar type I cells.Lungs,Scnn1b
Pulmonary alveolar type I cells.Lungs,Sema3e
Pulmonary alveolar type I cells.Lungs,Scnn1g
Pulmonary alveolar type I cells.Lungs,Scnn1a
Pulmonary alveolar type I cells.Lungs,Col4a4
Pulmonary alveolar type I cells.Lungs,Cyp4b1
Pulmonary alveolar type I cells.Lungs,Rtkn2
Pulmonary alveolar type I cells.Lungs,Clic5
Pulmonary alveolar type I cells.Lungs,Cyp2b10
Pulmonary alveolar type I cells.Lungs,Akap5
Pulmonary alveolar type I cells.Lungs,Gprc5a
Pulmonary alveolar type I cells.Lungs,Sec14l3
Pulmonary alveolar type I cells.Lungs,Col4a3
Pulmonary alveolar type I cells.Lungs,Cldn18
Pulmonary alveolar type I cells.Lungs,Ager
Pulmonary alveolar type I cells.Lungs,Hopx
Pulmonary alveolar type I cells.Lungs,Aqp5
Pulmonary alveolar type I cells.Lungs,Emp2
Pulmonary alveolar type I cells.Lungs,Vegfa
Pulmonary alveolar type I cells.Lungs,Krt7
Pulmonary alveolar type I cells.Lungs,Igfbp6
Pulmonary alveolar type I cells.Lungs,Pxdc1
Pulmonary alveolar type I cells.Lungs,Aqp3
Pulmonary alveolar type I cells.Lungs,Crlf1
Pulmonary alveolar type I cells.Lungs,Egfl6
Pulmonary alveolar type I cells.Lungs,Fstl3
Pulmonary alveolar type I cells.Lungs,Mex3b
Pulmonary alveolar type I cells.Lungs,Radil
Pulmonary alveolar type I cells.Lungs,Smarca1
Pulmonary alveolar type I cells.Lungs,P2rx7
Pulmonary alveolar type I cells.Lungs,Pdpn
Pulmonary alveolar type II cells.Lungs,Irx1
Pulmonary alveolar type II cells.Lungs,Egfl6
Pulmonary alveolar type II cells.Lungs,Cebpa
Pulmonary alveolar type II cells.Lungs,Nkx2-1
Pulmonary alveolar type II cells.Lungs,Muc1
Pulmonary alveolar type II cells.Lungs,Cldn18
Pulmonary alveolar type II cells.Lungs,Ager
Pulmonary alveolar type II cells.Lungs,Lamp3
Pulmonary alveolar type II cells.Lungs,Sfta2
Pulmonary alveolar type II cells.Lungs,Sftpd
Pulmonary alveolar type II cells.Lungs,Slc34a2
Pulmonary alveolar type II cells.Lungs,Cxcl15
Pulmonary alveolar type II cells.Lungs,Sftpb
Pulmonary alveolar type II cells.Lungs,Sftpa1
Pulmonary alveolar type II cells.Lungs,Sftpc
Pulmonary alveolar type II cells.Lungs,Sdc1
Pulmonary alveolar type II cells.Lungs,Adgrf5
Pulmonary alveolar type II cells.Lungs,Abcd3
Pulmonary alveolar type II cells.Lungs,Soat1
Pulmonary alveolar type II cells.Lungs,Etv5
Pulmonary alveolar type II cells.Lungs,Cd36
Pulmonary alveolar type II cells.Lungs,Lpcat1
Pulmonary alveolar type II cells.Lungs,Napsa
Pulmonary alveolar type II cells.Lungs,Cbr2
Pulmonary alveolar type II cells.Lungs,Abca3
Pulmonary alveolar type II cells.Lungs,Scd1
Pulmonary alveolar type II cells.Lungs,S100g
Pulmonary alveolar type II cells.Lungs,Lyz1
Pulmonary alveolar type II cells.Lungs,Pgc
Pulmonary alveolar type II cells.Lungs,Cxcr2
Pulmonary alveolar type II cells.Lungs,Cxcl2
Pulmonary alveolar type II cells.Lungs,Runx3
Pulmonary alveolar type II cells.Lungs,Ctnnd1
Pulmonary alveolar type II cells.Lungs,Cd59a
Pulmonary alveolar type II cells.Lungs,Ppp1r14c
Pulmonary alveolar type II cells.Lungs,Ddx3y
Pulmonary alveolar type II cells.Lungs,Pigr
Pulmonary alveolar type II cells.Lungs,H2-Q6
Pulmonary alveolar type II cells.Lungs,Ly6i
Pulmonary alveolar type II cells.Lungs,Wfdc17
Pulmonary alveolar type II cells.Lungs,Lrg1
Pulmonary alveolar type II cells.Lungs,Nrn1
Pulmonary alveolar type II cells.Lungs,Ppbp
Pulmonary alveolar type II cells.Lungs,Il1b
Pulmonary alveolar type II cells.Lungs,Inmt
Pulmonary alveolar type II cells.Lungs,Crlf1
Pulmonary vascular smooth muscle cells.Smooth muscle,Angpt1
Pulmonary vascular smooth muscle cells.Smooth muscle,Pdgfrb
Purkinje fiber cells.Heart,Gja5
Purkinje fiber cells.Heart,B3gat1
Purkinje fiber cells.Heart,Gjc1
Purkinje fiber cells.Heart,Kcnk3
Purkinje fiber cells.Heart,Nefm
Purkinje neurons.Brain,Calb1
Purkinje neurons.Brain,Abat
Purkinje neurons.Brain,Grin1
Purkinje neurons.Brain,Gad1
Purkinje neurons.Brain,Hdac6
Purkinje neurons.Brain,Prkg1
Purkinje neurons.Brain,Atp2b2
Purkinje neurons.Brain,Pde5a
Purkinje neurons.Brain,Itpr3
Purkinje neurons.Brain,Pde1b
Purkinje neurons.Brain,Pde1a
Purkinje neurons.Brain,Car8
Purkinje neurons.Brain,Omp
Purkinje neurons.Brain,Pde9a
Purkinje neurons.Brain,Cbln1
Purkinje neurons.Brain,Mrps35
Purkinje neurons.Brain,Pvalb
Purkinje neurons.Brain,Shank2
Purkinje neurons.Brain,Cacna2d2
Purkinje neurons.Brain,Nkain4
Purkinje neurons.Brain,Cntnap2
Purkinje neurons.Brain,Th
Purkinje neurons.Brain,Cerk
Purkinje neurons.Brain,Cd3g
Purkinje neurons.Brain,Kcna2
Purkinje neurons.Brain,Slc22a15
Purkinje neurons.Brain,Cacng2
Purkinje neurons.Brain,Syt2
Purkinje neurons.Brain,Cplx1
Purkinje neurons.Brain,Pkp4
Purkinje neurons.Brain,Kcnma1
Purkinje neurons.Brain,Adgrb1
Purkinje neurons.Brain,Hcn1
Purkinje neurons.Brain,Slc24a2
Purkinje neurons.Brain,Gabra1
Purkinje neurons.Brain,Clstn3
Purkinje neurons.Brain,Slc24a3
Purkinje neurons.Brain,Dlg4
Purkinje neurons.Brain,Cnpy1
Purkinje neurons.Brain,Slc12a5
Purkinje neurons.Brain,Slc32a1
Purkinje neurons.Brain,Gria3
Purkinje neurons.Brain,Camk2a
Purkinje neurons.Brain,Penk
Purkinje neurons.Brain,Hivep2
Purkinje neurons.Brain,Nrip3
Purkinje neurons.Brain,Tshz1
Purkinje neurons.Brain,Pcbp3
Purkinje neurons.Brain,Gpsm1
Purkinje neurons.Brain,Ppm1e
Purkinje neurons.Brain,Dlgap1
Purkinje neurons.Brain,Gng4
Purkinje neurons.Brain,Shisa8
Purkinje neurons.Brain,Synpr
Purkinje neurons.Brain,Prkca
Purkinje neurons.Brain,Pcp4l1
Purkinje neurons.Brain,Pcp4
Purkinje neurons.Brain,Slc1a6
Purkinje neurons.Brain,Grid2
Purkinje neurons.Brain,Gad2
Pyramidal cells.Brain,Cd3e
Pyramidal cells.Brain,Dlg4
Pyramidal cells.Brain,Camk2a
Pyramidal cells.Brain,Grm1
Pyramidal cells.Brain,Grm5
Pyramidal cells.Brain,Tbr1
Pyramidal cells.Brain,Pou3f1
Pyramidal cells.Brain,Emx1
Pyramidal cells.Brain,Fezf2
Pyramidal cells.Brain,Nrgn
Pyramidal cells.Brain,Gria3
Pyramidal cells.Brain,Spink8
Pyramidal cells.Brain,Pcp4
Pyramidal cells.Brain,Synpr
Pyramidal cells.Brain,Nr4a2
Pyramidal cells.Brain,Ager
Pyramidal cells.Brain,Grin2d
Pyramidal cells.Brain,Ywhaz
Pyramidal cells.Brain,Kcnn4
Pyramidal cells.Brain,Dab1
Pyramidal cells.Brain,Ccm2
Pyramidal cells.Brain,Map2
Pyramidal cells.Brain,Calb1
Pyramidal cells.Brain,Adrb2
Pyramidal cells.Brain,Rtn4
Pyramidal cells.Brain,Pde2a
Pyramidal cells.Brain,Kcnb1
Pyramidal cells.Brain,Kcnb2
Pyramidal cells.Brain,Kcnq2
Pyramidal cells.Brain,Kcnq3
Pyramidal cells.Brain,Satb2
Pyramidal cells.Brain,Oxtr
Pyramidal cells.Brain,Cck
Pyramidal cells.Brain,Kcnd2
Pyramidal cells.Brain,Kcnd3
Radial glia cells.Brain,Pax6
Radial glia cells.Brain,Slc1a3
Radial glia cells.Brain,Pdgfd
Radial glia cells.Brain,Gli3
Radial glia cells.Brain,Notch3
Radial glia cells.Brain,Vcam1
Radial glia cells.Brain,Hes5
Radial glia cells.Brain,Olig2
Radial glia cells.Brain,Gfap
Radial glia cells.Brain,Emx2
Radial glia cells.Brain,Cdh4
Radial glia cells.Brain,Spry1
Radial glia cells.Brain,Axin2
Radial glia cells.Brain,Riiad1
Red pulp macrophages.Immune system,Hmox1
Red pulp macrophages.Immune system,Treml4
Red pulp macrophages.Immune system,Cd86
Red pulp macrophages.Immune system,Nr1h3
Red pulp macrophages.Immune system,Slc11a1
Red pulp macrophages.Immune system,Adgre1
Red pulp macrophages.Immune system,Mertk
Red pulp macrophages.Immune system,Ccr3
Red pulp macrophages.Immune system,Spic
Red pulp macrophages.Immune system,Slc40a1
Red pulp macrophages.Immune system,Vcam1
Red pulp macrophages.Immune system,Siglec1
Reticulocytes.Blood,Ruvbl1
Reticulocytes.Blood,Tfrc
Reticulocytes.Blood,Ucp3
Reticulocytes.Blood,Folr1
Reticulocytes.Blood,Ube2o
Reticulocytes.Blood,Cd36
Reticulocytes.Blood,Itga4
Reticulocytes.Blood,Slc11a2
Retinal ganglion cells.Brain,Prkca
Retinal ganglion cells.Brain,Ngf
Retinal ganglion cells.Brain,Pou4f2
Retinal ganglion cells.Brain,Nhlh2
Retinal ganglion cells.Brain,Atf6b
Retinal ganglion cells.Brain,Snx16
Retinal ganglion cells.Brain,Irx5
Retinal ganglion cells.Brain,Ydjc
Retinal ganglion cells.Brain,Dpp10
Retinal ganglion cells.Brain,Shd
Retinal ganglion cells.Brain,Smim18
Retinal ganglion cells.Brain,Galnt14
Retinal ganglion cells.Brain,Chrnb3
Retinal ganglion cells.Brain,Them4
Retinal ganglion cells.Brain,Scaper
Retinal ganglion cells.Brain,Galntl6
Retinal ganglion cells.Brain,Ccdc184
Retinal ganglion cells.Brain,Nkain3
Retinal ganglion cells.Brain,Lhfpl5
Retinal ganglion cells.Brain,Srrm3
Retinal ganglion cells.Brain,Galnt9
Retinal ganglion cells.Brain,Mtus2
Retinal ganglion cells.Brain,Iglon5
Retinal ganglion cells.Brain,Dctn1
Retinal ganglion cells.Brain,Ggt7
Retinal ganglion cells.Brain,Btbd10
Retinal ganglion cells.Brain,Efna3
Retinal ganglion cells.Brain,Slc29a4
Retinal ganglion cells.Brain,Stoml1
Retinal ganglion cells.Brain,Fbxo44
Retinal ganglion cells.Brain,Nell1
Retinal ganglion cells.Brain,Rtn2
Retinal ganglion cells.Brain,Bbc3
Retinal ganglion cells.Brain,Evc2
Retinal ganglion cells.Brain,Syt16
Retinal ganglion cells.Brain,Cpne5
Retinal ganglion cells.Brain,Ttll1
Retinal ganglion cells.Brain,Gphn
Retinal ganglion cells.Brain,Six6
Retinal ganglion cells.Brain,Ablim3
Retinal ganglion cells.Brain,Pou6f2
Retinal ganglion cells.Brain,Grip1
Retinal ganglion cells.Brain,Zfp580
Retinal ganglion cells.Brain,Tox2
Retinal ganglion cells.Brain,Narf
Retinal ganglion cells.Brain,Barhl2
Retinal ganglion cells.Brain,Dtx1
Retinal ganglion cells.Brain,Mab21l2
Retinal ganglion cells.Brain,Kctd8
Retinal ganglion cells.Brain,Cpne4
Retinal ganglion cells.Brain,Klhdc8a
Retinal ganglion cells.Brain,Irx6
Retinal ganglion cells.Brain,Chrna6
Retinal ganglion cells.Brain,Cacnb3
Retinal ganglion cells.Brain,Csdc2
Retinal ganglion cells.Brain,Akap7
Retinal ganglion cells.Brain,Hpca
Retinal ganglion cells.Brain,Isl1
Retinal ganglion cells.Brain,Slc17a6
Retinal ganglion cells.Brain,Fgf12
Retinal ganglion cells.Brain,Dner
Retinal ganglion cells.Brain,Tmem163
Retinal ganglion cells.Brain,Rbpms
Retinal ganglion cells.Brain,Pou4f1
Retinal ganglion cells.Brain,Rbpms2
Retinal ganglion cells.Brain,Cdk14
Retinal ganglion cells.Brain,Fxyd7
Retinal ganglion cells.Brain,Nefm
Retinal ganglion cells.Brain,Sncg
Retinal progenitor cells.Eye,Pax6
Retinal progenitor cells.Eye,Calb2
Retinal progenitor cells.Eye,Six6
Retinal progenitor cells.Eye,Rho
Retinal progenitor cells.Eye,Six3
Retinal progenitor cells.Eye,Nefh
Retinal progenitor cells.Eye,Lgr5
Retinal progenitor cells.Eye,Sag
Retinal progenitor cells.Eye,Rax
Retinal progenitor cells.Eye,Notch1
Retinal progenitor cells.Eye,Hes1
Retinal progenitor cells.Eye,Msi1
Retinal progenitor cells.Eye,Sox9
Salivary mucous cells.Oral cavity,Smgc
Salivary mucous cells.Oral cavity,Scgb2b27
Salivary mucous cells.Oral cavity,Scgb1b27
Salivary mucous cells.Oral cavity,Scgb2b26
Salivary mucous cells.Oral cavity,Mucl2
Salivary mucous cells.Oral cavity,Krt14
Salivary mucous cells.Oral cavity,Prol1
Salivary mucous cells.Oral cavity,Pip
Salivary mucous cells.Oral cavity,Mucl1
Salivary mucous cells.Oral cavity,Cnn1
Salivary mucous cells.Oral cavity,Thbs1
Salivary mucous cells.Oral cavity,Car6
Salivary mucous cells.Oral cavity,Myh11
Salivary mucous cells.Oral cavity,Krt17
Satellite cells.Skeletal muscle,Pax7
Satellite cells.Skeletal muscle,Dmd
Satellite cells.Skeletal muscle,Cdh1
Satellite cells.Skeletal muscle,Erbb2
Satellite cells.Skeletal muscle,Pax3
Satellite cells.Skeletal muscle,Myf5
Satellite cells.Skeletal muscle,Cdh15
Satellite cells.Skeletal muscle,Cxcr4
Satellite cells.Skeletal muscle,Foxk1
Satellite cells.Skeletal muscle,Itga7
Satellite cells.Skeletal muscle,Tcf21
Satellite cells.Skeletal muscle,Isl1
Satellite cells.Skeletal muscle,Mesp1
Satellite cells.Skeletal muscle,Met
Satellite cells.Skeletal muscle,Calcr
Satellite cells.Skeletal muscle,Asb5
Satellite cells.Skeletal muscle,Srxn1
Satellite cells.Skeletal muscle,Bdkrb1
Satellite cells.Skeletal muscle,Cdcp1
Satellite cells.Skeletal muscle,Vcam1
Satellite cells.Skeletal muscle,Myod1
Satellite cells.Skeletal muscle,Sox8
Satellite cells.Skeletal muscle,Spry1
Satellite cells.Skeletal muscle,Cxcl1
Satellite cells.Skeletal muscle,Hmox1
Satellite cells.Skeletal muscle,Tnfrsf12a
Satellite cells.Skeletal muscle,Runx1
Satellite cells.Skeletal muscle,Barx2
Satellite cells.Skeletal muscle,Trim32
